chr	start	end	score
14	96500000	98150000	-0.390245728612
14	98150000	99250000	0.039076778765
14	99250000	99950000	-0.872625094948
14	99950000	100250000	-0.164444535255
14	100250000	100650000	-0.628649157712
14	100650000	101700000	0.045901843554
14	101700000	101950000	-0.752681533402
14	101950000	102350000	-0.107876029911
14	102350000	103000000	-0.113296971616
14	103000000	104100000	0.087087041658
14	104100000	104650000	-0.020574551969
14	104650000	105550000	-0.607871035755
15	23900000	24850000	-0.180288162064
15	24850000	25500000	-0.11322975164
15	25500000	25950000	-0.56205355243
15	25950000	26850000	-0.273561834493
15	26850000	27350000	-0.70601266981
15	27350000	28100000	0.054692931824
15	28100000	28450000	-0.371129544914
15	28450000	29100000	-0.710597014616
15	29100000	29650000	-0.225426231746
15	29650000	31150000	-0.261874587563
15	31150000	31500000	0.016605969075
15	31500000	33700000	-0.446296546048
15	33700000	34050000	-0.074561783502
15	34050000	34550000	-0.47137942084
15	34550000	35000000	-0.275160730628
15	35000000	35500000	-0.760153651667
15	35500000	36500000	-0.14649463743
15	36500000	36850000	-0.051728017801
15	36850000	37150000	-0.096031028039
15	37150000	37950000	-0.154095998261
15	37950000	38400000	-0.627412037133
15	38400000	38700000	-0.337532948901
15	38700000	39100000	-0.65489414188
15	39100000	39600000	0.082956672365
15	39600000	40000000	-0.401739504984
15	40000000	40300000	-0.252503675244
15	40300000	41300000	-0.351190420489
15	41300000	41950000	-0.421487541133
15	41950000	42500000	-0.354722348256
15	42500000	43350000	-0.301232869189
15	43350000	43800000	-0.311984460046
15	43800000	44550000	-0.730271444224
15	44550000	45150000	-0.657089223881
15	45150000	45650000	-0.175994025935
15	45650000	46300000	-0.809196754514
15	46300000	47200000	-0.101745560611
15	47200000	48000000	-0.370230512765
15	48000000	48350000	-0.218103235949
15	48350000	48850000	-0.742998513882
15	48850000	49150000	-0.238350546752
15	49150000	50350000	-0.222660740615
15	50350000	50900000	-0.447156805785
15	50900000	51850000	-0.328836150712
15	51850000	52250000	-0.061124368371
15	52250000	52750000	-0.297446950946
15	52750000	53750000	-0.740905873974
15	53750000	55150000	-0.30811054853
15	55150000	55900000	-0.571651775596
15	55900000	56200000	-0.489462302407
15	56200000	56450000	-0.422985195766
15	56450000	57550000	-0.387288387186
15	57550000	58200000	-0.662286873012
15	58200000	59700000	-0.789893436187
15	59700000	60500000	-0.830865731353
15	60500000	61150000	-0.623786337633
15	61150000	61850000	-0.436604014199
15	61850000	62350000	-0.734357935406
15	62350000	62750000	-0.474722723031
15	62750000	63100000	-0.537285530252
15	63100000	63600000	-0.432566008285
15	63600000	64150000	-0.303927968092
15	64150000	64700000	-0.821066817044
15	64700000	65600000	-0.419190292634
15	65600000	65900000	-0.447020518379
15	65900000	66500000	-0.404209948344
15	66500000	66900000	-0.681555561797
15	66900000	67250000	-0.761061244445
15	67250000	67450000	-0.255519252217
15	67450000	67850000	-0.150889418215
15	67850000	68200000	-0.650952303477
15	68200000	69000000	-0.704878065108
15	69000000	69450000	-0.480064554931
15	69450000	70500000	-0.872876867462
15	70500000	70900000	-0.436824489381
15	70900000	71450000	-0.730177303187
15	71450000	71800000	-0.11480081822
15	71800000	72200000	-0.463192531378
15	72200000	72650000	-0.705251203765
15	72650000	73250000	-0.25514919386
15	73250000	73950000	-0.179120544939
15	73950000	74350000	-0.217415151198
15	74350000	75000000	0.011639066282
15	75000000	75350000	-0.073528257107
15	75350000	75900000	-0.517184776961
15	75900000	76150000	-0.361409490221
15	76150000	76900000	-0.487723882089
15	76900000	77550000	-0.609974358274
15	77550000	77900000	-0.513164085726
15	77900000	79300000	-0.672439921561
15	79300000	79850000	-0.499982189451
15	79850000	80400000	-0.315186846741
15	80400000	81000000	-0.390101175659
15	81000000	81450000	-0.440564150323
15	81450000	82450000	-0.404400404818
15	82450000	83050000	-0.70531313659
15	83050000	83600000	-0.441058163064
15	83600000	84600000	-0.058830221594
15	84600000	85850000	-0.573168360076
15	85850000	86200000	-0.834719925587
15	86200000	87650000	-0.135091045129
15	87650000	88450000	-0.178522074061
15	88450000	88900000	-0.61334101424
15	88900000	89650000	-0.182787271988
15	89650000	90300000	-0.531036791083
15	90300000	90900000	-0.54714228845
15	90900000	91300000	-0.383555757062
15	91300000	92100000	-0.385709879885
15	92100000	92750000	-0.334035681217
15	92750000	93050000	-0.540447545604
15	93050000	94150000	-0.706755393314
15	94150000	94350000	-0.519934363652
15	94350000	94650000	-0.312456661843
15	94650000	95000000	-0.186246322093
15	95000000	96350000	-0.138611495191
15	96350000	97250000	-0.641241222667
15	97250000	97750000	-0.533912810989
15	97750000	98450000	-0.307932519951
15	98450000	99250000	-0.569588476996
15	99250000	100600000	-0.66239171527
15	100600000	101000000	-0.506723580879
15	101000000	101300000	-0.189435573228
16	700000	1250000	0.028586946348
16	1250000	1800000	-0.074726751574
16	1800000	2250000	-0.169505720595
16	2250000	2550000	-0.014137706976
16	2550000	3500000	-0.199175812255
16	3500000	4400000	-0.301856312137
16	4400000	5100000	-0.191866027629
16	5100000	5650000	-0.36862197264
16	5650000	6650000	-0.049946772057
16	6650000	7000000	-0.418866730123
16	7000000	7300000	-0.04377886385
16	7300000	8200000	0.033953091252
16	8200000	8550000	-0.1682678917
16	8550000	9150000	-0.414467179024
16	9150000	10200000	-0.523904988772
16	10200000	10950000	-0.376127405392
16	10950000	11400000	-0.416441256314
16	11400000	12100000	-0.144804252293
16	12100000	12900000	-0.297450812962
16	12900000	13900000	-0.08619428694
16	13900000	14800000	-0.515598860814
16	14800000	15350000	-0.724559495002
16	15350000	15650000	-0.625212897946
16	15650000	17500000	-0.249759996186
16	17500000	18250000	-0.137270614512
16	18250000	19550000	-0.865050898472
16	19550000	19900000	-0.34972990555
16	19900000	20450000	-0.307537680772
16	20450000	20750000	-0.074427880241
16	20750000	21500000	-0.389608213771
16	21500000	23450000	-0.752913546328
16	23450000	24050000	-0.445722870039
16	24050000	24550000	-0.122576446536
16	24550000	25250000	-0.379211877018
16	25250000	27150000	-0.453837724549
16	27150000	27550000	-0.336528528239
16	27550000	29050000	-0.338371659795
16	29050000	30700000	-0.304993809695
16	30700000	31450000	-0.233020894821
16	31450000	32100000	-0.249299313518
16	32100000	35500000	-0.583101751271
16	35500000	46950000	-0.301259588411
16	46950000	48200000	-0.213103835881
16	48200000	48650000	-0.402499955981
16	48650000	49400000	-0.463589263424
16	49400000	50800000	-0.387493799661
16	50800000	52050000	-0.303738448006
16	52050000	53050000	-0.517813244481
16	53050000	53500000	-0.453938591269
16	53500000	54250000	-0.409817540677
16	54250000	54950000	-0.044218514338
16	54950000	55400000	-0.163646983206
16	55400000	55900000	-0.32670145412
16	55900000	56350000	-0.122540345873
16	56350000	57550000	-0.41975219502
16	57550000	58800000	-0.199996826856
16	58800000	60200000	-0.687305704688
16	60200000	62150000	-0.056920696016
16	62150000	63300000	-0.482100049672
16	63300000	64050000	-0.354728095642
16	64050000	64450000	-0.207862799207
16	64450000	65100000	0.050081067335
16	65100000	66350000	-0.31412445806
16	66350000	66900000	-0.55831294504
16	66900000	67500000	-0.334842198305
16	67500000	69350000	-0.265550600294
16	69350000	69750000	-0.295639275851
16	69750000	70300000	-0.192854329884
16	70300000	71350000	-0.255845156065
16	71350000	71650000	-0.159247402311
16	71650000	72800000	-0.224975826265
16	72800000	73200000	-0.155528034293
16	73200000	74300000	-0.040360212254
16	74300000	74650000	-0.572980190727
16	74650000	75150000	-0.24695098299
16	75150000	75800000	-0.239197442654
16	75800000	76650000	-0.465154202769
16	76650000	77200000	0.193439282385
16	77200000	77650000	-0.521890543047
16	77650000	78100000	0.048634431877
16	78100000	78750000	-0.343833108056
16	78750000	79600000	0.011452261222
16	79600000	80500000	-0.236672723652
16	80500000	81000000	-0.375114069083
16	81000000	81750000	-0.392107675577
16	81750000	82250000	-0.331869201011
16	82250000	82650000	-0.064204974622
16	82650000	83450000	-0.146393230952
16	83450000	83900000	-0.050863562531
16	83900000	84500000	-0.301156059804
16	84500000	85050000	-0.156405463045
16	85050000	85750000	-0.191674878201
16	85750000	86050000	-0.158024405595
16	86050000	86550000	0.003835208233
16	86550000	87350000	-0.401493209792
16	87350000	87950000	-0.302470382664
16	87950000	89250000	-0.177318591303
17	1050000	2350000	-0.208088259085
17	2350000	2750000	-0.328214219289
17	2750000	3050000	-0.216843436664
17	3050000	3650000	-0.304112876768
17	3650000	4150000	-0.301117381758
17	4150000	4450000	0.2737807213
17	4450000	5500000	0.18371728615
17	5500000	6450000	-0.115718980711
17	6450000	7000000	-0.372978667283
17	7000000	7600000	0.079479215758
17	7600000	8350000	0.121260191454
17	8350000	9000000	-0.123512090603
17	9000000	9550000	-0.167194605613
17	9550000	10350000	-0.189227359566
17	10350000	10650000	-0.195221630353
17	10650000	12000000	-0.397603991402
17	12000000	13000000	-0.455879485318
17	13000000	13600000	-0.407196143579
17	13600000	14050000	-0.008767896507
17	14050000	15200000	0.308813633242
17	15200000	15550000	-0.464338041353
17	15550000	17300000	-0.129876341377
17	17300000	17650000	-0.210190615372
17	17650000	18100000	-0.326599806267
17	18100000	18550000	-0.308869323208
17	18550000	19100000	-0.488671046334
17	19100000	22000000	-0.711085712597
17	22000000	22650000	-0.230228980545
17	22650000	27600000	-0.234723340393
17	27600000	28700000	-0.108539943178
17	28700000	29300000	-0.376680598212
17	29300000	29600000	-0.201977405591
17	29600000	30100000	-0.304329324451
17	30100000	30850000	-0.343600645894
17	30850000	31900000	-0.486681748977
17	31900000	32450000	-0.467897222919
17	32450000	33000000	-0.537758595616
17	33000000	33750000	-0.281448098598
17	33750000	35150000	-0.173585275729
17	35150000	35550000	-0.342890740106
17	35550000	35850000	-0.389749514553
17	35850000	37400000	-0.514222306075
17	37400000	38300000	-0.44671956157
17	38300000	38750000	-0.883401706635
17	38750000	39250000	-0.362405559241
17	39250000	39500000	-0.298923832462
17	39500000	39950000	-0.222424059859
17	39950000	40300000	-0.281154722965
17	40300000	40600000	-0.265136540822
17	40600000	40850000	-0.350407518229
17	40850000	41700000	-0.338034936931
17	41700000	42550000	-0.613933788773
17	42550000	43800000	-0.380725556217
17	43800000	44350000	-0.240960829621
17	44350000	44750000	-0.202341605012
17	44750000	45150000	-0.136781752988
17	45150000	46000000	-0.504106708775
17	46000000	47650000	-0.478268849047
17	47650000	48650000	-0.383260920769
17	48650000	50050000	-0.42942513389
17	50050000	50400000	-0.244928852396
17	50400000	50750000	-0.290569264105
17	50750000	51250000	-0.115052365682
17	51250000	52150000	-0.678688826594
17	52150000	53000000	-0.049722846234
17	53000000	54150000	-0.128413544774
17	54150000	54950000	-0.032485363298
17	54950000	55500000	-0.656137918342
17	55500000	55800000	-0.155038615148
17	55800000	56500000	-0.070821134315
17	56500000	57800000	0.006397520496
17	57800000	60100000	-0.344492674095
17	60100000	60700000	-0.660382311038
17	60700000	61600000	-0.754127012675
17	61600000	61850000	-0.405395373164
17	61850000	63400000	-0.374930015745
17	63400000	63850000	-0.542680485365
17	63850000	64500000	-0.588619255195
17	64500000	64800000	-0.252706898554
17	64800000	65200000	-0.302415268959
17	65200000	66200000	-0.62806885947
17	66200000	66700000	-0.629618367727
17	66700000	67350000	-0.331573880546
17	67350000	67700000	-0.488749267089
17	67700000	68500000	-0.331931360196
17	68500000	69250000	-0.389127797193
17	69250000	69550000	-0.330031141312
17	69550000	70150000	-0.460694123008
17	70150000	70600000	0.150852362485
17	70600000	71100000	-0.491209577748
17	71100000	71450000	-0.150972551829
17	71450000	72100000	-0.05116815603
17	72100000	72550000	-0.272674690261
17	72550000	73200000	-0.534497373932
17	73200000	74200000	-0.489194381464
17	74200000	74550000	-0.516169800564
17	74550000	75250000	-0.162919525627
17	75250000	75850000	-0.277437203542
17	75850000	76300000	-0.331621264799
17	76300000	76750000	-0.11228906064
17	76750000	77500000	-0.374125126842
17	77500000	78050000	-0.25687070439
17	78050000	79000000	-0.265250092347
17	79000000	79700000	-0.448012655479
17	79700000	80000000	-0.443882573228
17	80000000	80400000	-0.251875018179
17	80400000	81000000	-0.134675789421
17	81000000	81650000	-0.345225728542
17	81650000	82200000	-0.232477813731
17	82200000	82600000	-0.133026271817
18	850000	1550000	-0.631238163514
18	1550000	2250000	-0.159464725979
18	2250000	2550000	-0.382258210958
18	2550000	3250000	-0.7931773272
18	3250000	3700000	-0.617894911929
18	3700000	4050000	-0.382322768399
18	4050000	5050000	-0.5085595694
18	5050000	5600000	-0.358567254166
18	5600000	5850000	-0.19479080369
18	5850000	6500000	-0.35830723338
18	6500000	6900000	-0.324429820148
18	6900000	7200000	-0.452000776536
18	7200000	7600000	-0.59635164782
18	7600000	8600000	-0.229935712871
18	8600000	9100000	-0.523246754505
18	9100000	9550000	-0.427768003218
18	9550000	9950000	-0.301066031113
18	9950000	10550000	-0.506292309093
18	10550000	12300000	-0.308347212417
18	12300000	12650000	-0.452855414089
18	12650000	12950000	-0.64997143628
18	12950000	13800000	-0.717361385911
18	13800000	14150000	-0.714414900594
18	14150000	14400000	-0.447887303151
18	14400000	21200000	-0.394457413202
18	21200000	23000000	-0.38156781722
18	23000000	23450000	-0.499049256026
18	23450000	24150000	-0.55745847564
18	24150000	24500000	-0.190812436381
18	24500000	25300000	-0.126574926181
18	25300000	25900000	0.230832225581
18	25900000	27600000	-0.350337336321
18	27600000	28200000	-0.146860083793
18	28200000	29850000	-0.170362514851
18	29850000	30950000	-0.117726600767
18	30950000	32100000	-0.714073810938
18	32100000	32600000	-0.554897441177
18	32600000	33200000	-0.105901796032
18	33200000	33750000	-0.252323351919
18	33750000	34350000	-0.012618355386
18	34350000	34850000	0.161289596463
18	34850000	35400000	-0.398928710836
18	35400000	36000000	-0.334632178081
18	36000000	36850000	-0.107583516895
18	36850000	37250000	-0.679862106024
18	37250000	37750000	-0.446091495703
18	37750000	40150000	-0.341053786444
18	40150000	41400000	-0.162355862963
18	41400000	42600000	-0.270628380217
18	42600000	43600000	0.170177966776
18	43600000	44100000	-0.750341390904
18	44100000	44600000	-0.118661290529
18	44600000	45600000	0.011245333213
18	45600000	46100000	-0.534865635283
18	46100000	46700000	-0.570954598598
18	46700000	47000000	-0.24482709042
18	47000000	47750000	-0.293017670463
18	47750000	48450000	-0.675628946482
18	48450000	49450000	-0.315321221242
18	49450000	49900000	-0.55141149573
18	49900000	50400000	-0.202461443846
18	50400000	50800000	-0.305560891738
18	50800000	51100000	-0.239255652314
18	51100000	51650000	-0.463428690143
18	51650000	52300000	-0.399187366157
18	52300000	52700000	-0.114196832943
18	52700000	53400000	0.142407689217
18	53400000	54150000	-0.165244206685
18	54150000	55000000	-0.621897430019
18	55000000	55850000	-0.207844942407
18	55850000	56650000	0.085811467242
18	56650000	57600000	-0.762576188396
18	57600000	58750000	-0.613395966483
18	58750000	59100000	-0.186775101297
18	59100000	59450000	-0.272009929501
18	59450000	60000000	-0.188773643498
18	60000000	60600000	-0.444640378976
18	60600000	61550000	-0.320970657863
18	61550000	62150000	-0.275238121544
18	62150000	63000000	-0.513689005856
18	63000000	64000000	-0.290460853494
18	64000000	66500000	-0.826066523374
18	66500000	67200000	-0.269584195248
18	67200000	68800000	-0.511842321585
18	68800000	70100000	-0.56315328804
18	70100000	70500000	-0.465140671547
18	70500000	72050000	-0.699549509849
18	72050000	72700000	0.07967873322
18	72700000	73200000	-0.648073556257
18	73200000	74150000	0.143414268283
18	74150000	74600000	-0.218112845869
18	74600000	76350000	-0.687421881062
18	76350000	76750000	-0.621348572154
18	76750000	77050000	-0.039145558399
18	77050000	77700000	-0.132297642322
18	77700000	78500000	-0.41077488068
18	78500000	79000000	0.442090782035
18	79000000	79350000	-0.228793546672
18	79350000	79650000	-0.27182098019
19	1250000	1450000	-0.436907534781
19	1450000	1850000	-0.236270817949
19	1850000	2650000	-0.56761322111
19	2650000	2900000	-0.028774133663
19	2900000	3300000	-0.215048206102
19	3300000	5050000	-0.157846689419
19	5050000	5700000	-0.376949234261
19	5700000	6000000	-0.787765283331
19	6000000	6450000	-0.218227722776
19	6450000	7350000	0.068197018486
19	7350000	7900000	-0.031151796512
19	7900000	8300000	-0.697759425296
19	8300000	8600000	-0.457185146861
19	8600000	9150000	-1.033587475801
19	9150000	9850000	-0.40203474624
19	9850000	10400000	-1.146205979359
19	10400000	10900000	-0.297021005473
19	10900000	11200000	-0.419736433277
19	11200000	11600000	-0.307729987176
19	11600000	13150000	-0.924596515069
19	13150000	13850000	-0.638005412778
19	13850000	14100000	-0.509926808643
19	14100000	14550000	-0.317385979196
19	14550000	15100000	-1.113959815562
19	15100000	15600000	0.056702025424
19	15600000	16200000	-0.63079284659
19	16200000	16650000	-0.3410996977
19	16650000	17300000	-0.820868443734
19	17300000	17850000	-1.052208430689
19	17850000	18450000	-0.160850452876
19	18450000	23850000	-0.719445534141
19	23850000	27550000	0.678461590069
19	27550000	27950000	-0.905654859169
19	27950000	28700000	-0.410972641235
19	28700000	29600000	-0.495754290167
19	29600000	30700000	-1.253534043099
19	30700000	31350000	-1.340807277759
19	31350000	32250000	-0.252860961498
19	32250000	32600000	-0.868434111322
19	32600000	33150000	-0.912137445764
19	33150000	33400000	-0.750829966552
19	33400000	33800000	-0.560832809466
19	33800000	34150000	-0.561291003074
19	34150000	34450000	-0.91135960802
19	34450000	35000000	-0.802144678465
19	35000000	35550000	-0.777021527117
19	35550000	36150000	-0.351018850445
19	36150000	37300000	-1.150406440616
19	37300000	37900000	-0.016936353196
19	37900000	38400000	-1.10169919422
19	38400000	38950000	-0.835486572703
19	38950000	39400000	-0.698397050887
19	39400000	40650000	-0.863107708662
19	40650000	41200000	-0.797361776951
19	41200000	41850000	-0.596489149362
19	41850000	42400000	-0.915836528776
19	42400000	43100000	-1.003691072187
19	43100000	43450000	-0.163603188268
19	43450000	43800000	-0.466704301193
19	43800000	44500000	-0.844381653896
19	44500000	44950000	-0.841220264463
19	44950000	45400000	-0.441658086125
19	45400000	45750000	-0.792298037137
19	45750000	47250000	-0.67578307766
19	47250000	47950000	-0.843841462336
19	47950000	48300000	-1.166850573248
19	48300000	48650000	-0.497341026996
19	48650000	49050000	-0.569884599762
19	49050000	50100000	-0.403534414441
19	50100000	51150000	-0.930328411221
19	51150000	51800000	-0.712219019744
19	51800000	52750000	-0.723902105219
19	52750000	53200000	-0.095977022319
19	53200000	53800000	-0.245070000719
19	53800000	54150000	-0.868543485308
19	54150000	54450000	-0.744703803376
19	54450000	55150000	-1.255435899214
19	55150000	55650000	-0.631457008916
19	55650000	56350000	-1.361179366274
19	56350000	57100000	-0.565704201508
20	750000	1200000	0.14644093284
20	1200000	1800000	-0.195094693365
20	1800000	2650000	-0.086096685558
20	2650000	3050000	-0.132156038783
20	3050000	4200000	-0.216418814148
20	4200000	4600000	-0.172760989889
20	4600000	5100000	-0.184471354493
20	5100000	5500000	-0.538473246397
20	5500000	6100000	-0.413359346474
20	6100000	6800000	-0.848079289109
20	6800000	7350000	0.008872982492
20	7350000	7950000	0.139666115894
20	7950000	8750000	-0.647310011687
20	8750000	9400000	-0.665703255576
20	9400000	9950000	-0.426304151216
20	9950000	10450000	-0.129099205508
20	10450000	11250000	-0.198129998573
20	11250000	11550000	-0.077558849973
20	11550000	12950000	-0.679883317828
20	12950000	13800000	-0.336343435544
20	13800000	14100000	-0.534051682686
20	14100000	15000000	-0.709932706032
20	15000000	15950000	0.086964884578
20	15950000	16500000	4.27234962e-4
20	16500000	16800000	-0.507768401283
20	16800000	17500000	-0.882962950435
20	17500000	18000000	-0.664902159668
20	18000000	18600000	-0.507605807871
20	18600000	19650000	-0.655675730625
20	19650000	20050000	-0.658139874728
20	20050000	20600000	-0.783567191141
20	20600000	20850000	-0.29158543079
20	20850000	21650000	-0.396755488755
20	21650000	22300000	-0.597066130319
20	22300000	22700000	-0.608628536249
20	22700000	23350000	-0.284961216175
20	23350000	23650000	-0.681918396024
20	23650000	24950000	-0.618180812299
20	24950000	29900000	-0.583352115951
20	29900000	32800000	-1.039837796278
20	32800000	33400000	-0.310085796647
20	33400000	33700000	-0.454875626298
20	33700000	34150000	-0.182431695814
20	34150000	34800000	-0.565271377868
20	34800000	35450000	-0.404334236683
20	35450000	36150000	-0.384147307244
20	36150000	36500000	-0.217971893498
20	36500000	36950000	-0.276302952901
20	36950000	37550000	-0.488133504234
20	37550000	38050000	-0.457277965113
20	38050000	38450000	-0.196441432151
20	38450000	39050000	-0.497985052736
20	39050000	39900000	-0.897665132688
20	39900000	40250000	-0.238628347369
20	40250000	40950000	0.203101182248
20	40950000	41700000	-0.720372868607
20	41700000	42550000	-0.66969207016
20	42550000	43450000	0.384776167128
20	43450000	44100000	-0.969170929583
20	44100000	44950000	-0.552385836647
20	44950000	46000000	-0.616009567889
20	46000000	46450000	-0.539591673636
20	46450000	46700000	-0.281828453789
20	46700000	47200000	-0.638600294629
20	47200000	47650000	-0.451635556786
20	47650000	48650000	-0.775790598046
20	48650000	48950000	-0.721565208868
20	48950000	49550000	-0.464934716504
20	49550000	49900000	-0.169447419927
20	49900000	50950000	-0.385972063892
20	50950000	51350000	-0.739020917869
20	51350000	51650000	-0.258877552101
20	51650000	53550000	-0.436710497911
20	53550000	53950000	-0.941291045982
20	53950000	54650000	-0.351774103226
20	54650000	54950000	-0.584791318862
20	54950000	55400000	0.11089057838
20	55400000	57050000	0.05963312789
20	57050000	57350000	-0.442451899235
20	57350000	58200000	-0.488342261912
20	58200000	58650000	-0.856454125742
20	58650000	59500000	-0.395941449985
20	59500000	59950000	-0.594552686619
20	59950000	61250000	-0.735080408699
20	61250000	61950000	0.04817214879
20	61950000	62850000	-0.737061239987
21	9650000	10150000	-1.393579180723
21	10150000	10550000	-0.955116414228
21	10550000	13600000	-0.671871306749
21	13600000	15600000	-0.574299889836
21	15600000	15850000	-0.339049277214
21	15850000	17350000	-0.364194318249
21	17350000	17600000	-0.41162337098
21	17600000	17950000	-0.398291802263
21	17950000	19300000	-0.174537288248
21	19300000	20450000	-0.036312063719
21	20450000	21000000	0.037919742719
21	21000000	21950000	-0.691956712122
21	21950000	22800000	-0.210938249582
21	22800000	23400000	-0.344269852365
21	23400000	24000000	-0.162742499731
21	24000000	24550000	-0.108315575455
21	24550000	25900000	-4.02646305e-4
21	25900000	26150000	-0.211275032357
21	26150000	26850000	-0.208392135419
21	26850000	27700000	-0.823888174364
21	27700000	28050000	-0.476498680529
21	28050000	29400000	-0.352084250669
21	29400000	29900000	-0.590140333541
21	29900000	31100000	-0.177843184258
21	31100000	31650000	-0.660629532148
21	31650000	32300000	-0.656487208156
21	32300000	32650000	-0.650266381706
21	32650000	33200000	-0.303609219174
21	33200000	33600000	-0.005172264469
21	33600000	33900000	-0.423392946561
21	33900000	34425000	-0.680530181136
21	34425000	35450000	-0.366559714963
21	35450000	36100000	-0.168820864995
21	36100000	36400000	-0.347583520561
21	36400000	36950000	-0.176429938509
21	36950000	37650000	-0.149542850191
21	37650000	38150000	0.234555883181
21	38150000	38400000	0.334456189928
21	38400000	39150000	0.218747134056
21	39150000	39450000	-0.201050273504
21	39450000	39750000	-0.076751424215
21	39750000	40150000	0.439589388239
21	40150000	40450000	0.366776504748
21	40450000	41100000	0.714435851101
21	41100000	42100000	-0.242244589355
21	42100000	42500000	-0.081849470031
21	42500000	43050000	-0.029444352767000002
21	43050000	43550000	-0.985972558915
21	43550000	44050000	-0.81147545846
21	44050000	44800000	-0.535662969598
21	44800000	45150000	-0.095255198615
21	45150000	45900000	0.16493427944
22	17100000	19450000	-0.269406049739
22	19450000	19700000	-0.255455333174
22	19700000	20500000	-0.092876980097
22	20500000	20800000	-0.023964397293
22	20800000	21700000	-0.168032707431
22	21700000	21950000	-0.440641283535
22	21950000	22400000	-0.541461466745
22	22400000	22950000	-0.214759092103
22	22950000	23550000	-0.140468159306
22	23550000	23900000	-0.128445912261
22	23900000	24300000	-0.401850903109
22	24300000	24600000	-0.42283423178
22	24600000	25100000	-0.513558568972
22	25100000	25450000	-0.521731718639
22	25450000	25800000	-0.484994893334
22	25800000	26350000	-0.468903437782
22	26350000	26700000	-0.649947933256
22	26700000	27800000	-0.600625666517
22	27800000	28600000	-0.54468942555
22	28600000	29300000	-0.538413992126
22	29300000	29600000	-0.428454909201
22	29600000	31950000	-0.282393991007
22	31950000	32500000	-0.125080111404
22	32500000	33250000	-0.270571483852
22	33250000	33900000	-0.409880854745
22	33900000	34400000	0.174821700552
22	34400000	35300000	-0.038224493548
22	35300000	36500000	-0.746859961356
22	36500000	37050000	-0.325508095062
22	37050000	38000000	0.116088604931
22	38000000	38700000	-0.240885986546
22	38700000	39550000	-0.425743545885
22	39550000	40050000	-0.280547561483
22	40050000	40350000	-0.271846885175
22	40350000	40900000	-0.332465444896
22	40900000	41600000	-0.140070538541
22	41600000	41950000	-0.346263992608
22	41950000	42600000	0.036133283209
22	42600000	43150000	-0.359904032022
22	43150000	43900000	-0.306301596693
22	43900000	44700000	-0.373191910905
22	44700000	45250000	-0.476864651768
22	45250000	45550000	-0.014788193989
22	45550000	46350000	-0.067879295518
22	46350000	46750000	-0.144791041795
22	46750000	47600000	-0.333848806285
22	47600000	48500000	-0.014278529596
22	48500000	49400000	-0.490598804431
22	49400000	49750000	-0.141323981918
22	49750000	50200000	-0.276698422409
X	1450000	2600000	-0.410873660328
X	2600000	2850000	-0.242193632087
X	2850000	3900000	-0.388513765592
X	3900000	4550000	-0.955515239596
X	4550000	5150000	-0.101996333934
X	5150000	5900000	0.003007279036
X	5900000	7100000	-0.32574493033
X	7100000	7950000	-0.128239615583
X	7950000	8750000	-0.586460489707
X	8750000	9700000	-0.533967264563
X	9700000	10150000	-0.019799033893
X	10150000	10750000	-0.658243332679
X	10750000	11100000	0.028609454057
X	11100000	11800000	-0.390274244745
X	11800000	12950000	-0.165949687622
X	12950000	13500000	-0.508707303726
X	13500000	14050000	-0.371832099193
X	14050000	14550000	-0.602339095876
X	14550000	15250000	0.191099371209
X	15250000	16750000	-0.473284431059
X	16750000	17100000	-0.510821612601
X	17100000	17750000	-0.34031826556
X	17750000	18900000	-0.364841885382
X	18900000	19350000	-0.091006009519
X	19350000	20150000	-0.579033844077
X	20150000	20500000	-0.43252112143
X	20500000	22800000	-0.578930882936
X	22800000	23650000	0.205236455087
X	23650000	25150000	-0.742308149307
X	25150000	25500000	-0.207334804225
X	25500000	26650000	-0.052294695667
X	26650000	29250000	-0.363857174574
X	29250000	30200000	-0.22401739445
X	30200000	30550000	-0.174572956788
X	30550000	31000000	-0.380460503814
X	31000000	31650000	-0.283907136469
X	31650000	32000000	-0.383044806129
X	32000000	34350000	-0.73189754733
X	34350000	34900000	-0.627764877931
X	34900000	35900000	-0.027025089805
X	35900000	36900000	-0.185478951131
X	36900000	37500000	-0.266447413857
X	37500000	37850000	-0.110307995958
X	37850000	38350000	-0.356301957427
X	38350000	38700000	-0.410528740091
X	38700000	39650000	-0.370161453727
X	39650000	40550000	-0.213016658813
X	40550000	41150000	-0.573386358581
X	41150000	41750000	-0.370533528151
X	41750000	43550000	-0.58501743883
X	43550000	44550000	-0.393918509937
X	44550000	45800000	-0.20850900116
X	45800000	46400000	-0.418554928884
X	46400000	47150000	-0.565301727725
X	47150000	47500000	-0.486398390048
X	47500000	48050000	-0.111286343027
X	48050000	48550000	-0.295939117259
X	48550000	49200000	-0.453452251519
X	49200000	50650000	-0.362792890717
X	50650000	51000000	-0.360876611219
X	51000000	51500000	-0.157610663504
X	51500000	52300000	-0.356231858952
X	52300000	52950000	-0.453178933553
X	52950000	53600000	-0.719145772576
X	53600000	55100000	-0.204115207384
X	55100000	56250000	-0.302298827662
X	56250000	56750000	-0.307797787456
X	56750000	57800000	-0.330304005196
X	57800000	63150000	-0.270280262597
X	63150000	63900000	-0.422356853126
X	63900000	64900000	-0.266386850839
X	64900000	65550000	-0.171532436843
X	65550000	66750000	-0.67100905152
